Year,Month,Day,Date,MeanCloudAmount,MeanPressure,TotalEvaporation,TotalRainfall,MeanHumidity,MinTemperature,MeanTemperature,MaxTemperature,MeanUVIndex,TotalSunshine,MeanWindSpeed,IsExtreme,TyphoonSignalHoisted
2000,8,30,2000-08-30,82,997.5,3.2,0.0,75,26.3,29.2,33.2,4,5.8,9.4,0,0
2000,8,31,2000-08-31,90,997.0,4.2,13.0,84,26.2,28.2,31.7,3,2.4,7.9,0,1
2000,9,1,2000-09-01,96,998.4,4.7,46.5,89,24.9,27,30.7,1,0.0,9.8,0,1
2000,9,2,2000-09-02,92,1004.8,2.7,27.5,92,24.8,26.4,28.9,1,0.0,5.5,1,0
2000,9,3,2000-09-03,77,1006.8,3.5,0.0,84,25.9,27.9,31.4,5,7.7,9.2,0,0
2000,9,4,2000-09-04,54,1006.0,5.2,0.0,82,24.7,28.2,32.9,6,10.1,6.7,0,0
2000,9,5,2000-09-05,70,1003.0,4.6,0.0,83,24.7,28.8,34,3,6.0,4.1,0,0
2000,9,6,2000-09-06,70,1004.0,5.5,11.0,80,24.4,27.7,32.5,4,9.6,8.3,0,1
2000,9,7,2000-09-07,64,1005.8,5.5,1.0,83,24.1,26.7,31.8,4,6.4,6.1,0,1
2000,9,8,2000-09-08,88,1007.4,4.5,0.0,75,24.5,26.8,29.4,3,1.7,11.7,0,1
2000,9,9,2000-09-09,77,1008.7,4.9,0.0,74,24.4,27,30.9,5,7.7,8.4,0,1
2000,9,10,2000-09-10,60,1007.4,5.1,0.0,75,21,25.6,30.5,4,8.9,6.1,0,0
2000,9,11,2000-09-11,30,1006.2,5.7,0.0,68,20.6,26.4,31.5,4,8.1,6.6,0,0
2000,9,12,2000-09-12,26,1007.3,6.8,0.0,61,22.8,26.6,31,5,10.2,10.0,0,0
2000,9,13,2000-09-13,4,1006.2,8.2,0.0,63,21.1,25.4,30.4,5,10.7,7.6,0,0
2000,9,14,2000-09-14,2,1004.6,7.9,0.0,52,18.9,25.1,31.1,5,10.9,8.3,0,0
2000,9,15,2000-09-15,3,1005.6,6.3,0.0,47,19.1,25.5,31.2,5,10.7,9.5,0,0
2000,9,16,2000-09-16,20,1009.4,4.3,0.0,54,21,26,31.5,4,10.1,7.5,0,0
2000,9,17,2000-09-17,69,1011.1,4.1,0.0,78,20.8,25.5,31.8,3,4.7,4.4,0,0
2000,9,18,2000-09-18,73,1011.8,5.1,0.0,74,23,26.6,31.1,4,6.9,9.7,0,0
2000,9,19,2000-09-19,78,1013.1,5.2,0.0,68,23.9,26.4,30.7,4,7.4,9.3,0,0
2000,9,20,2000-09-20,88,1014.1,1.9,2.0,83,21.7,24.4,26.2,2,0.9,5.8,0,0
2000,9,21,2000-09-21,79,1015.1,4.0,0.0,77,25.2,27.1,30.9,4,7.2,11.0,0,0
2000,9,22,2000-09-22,67,1014.9,4.2,0.0,77,24.2,27.2,32,5,8.3,9.1,0,0
2000,9,23,2000-09-23,79,1013.5,4.5,0.0,79,24.3,27.4,32.6,5,7.9,7.9,0,0
2000,9,24,2000-09-24,82,1011.7,4.4,0.0,80,22.7,26.6,31.3,4,4.1,7.2,0,0
2000,9,25,2000-09-25,61,1011.2,4.2,0.0,80,22.7,26.8,33.1,4,7.6,7.5,0,0
2000,9,26,2000-09-26,73,1012.0,4.2,0.0,78,23.5,27.2,31.7,4,7.8,9.0,0,0
2000,9,27,2000-09-27,76,1012.3,4.9,0.0,76,25.8,27.5,31.3,4,9.2,11.9,0,0
2000,9,28,2000-09-28,68,1012.7,4.0,0.0,78,25.7,27.6,31.4,4,8.9,12.5,0,0
2000,9,29,2000-09-29,52,1013.0,4.8,0.0,79,24.7,27.6,32.6,4,8.3,7.5,0,0
2000,9,30,2000-09-30,41,1013.9,4.7,0.0,78,23.8,27.6,33,4,9.2,6.0,0,0
2000,10,1,2000-10-01,30,1014.3,5.7,0.0,79,23.7,27.3,33,4,8.2,5.8,0,0
2000,10,2,2000-10-02,29,1012.3,4.8,0.0,79,23.4,26.8,32.6,4,8.2,3.0,0,0
2000,10,3,2000-10-03,44,1010.8,5.6,0.0,78,22,27.1,33.7,4,9.8,3.5,0,0
2000,10,4,2000-10-04,68,1011.2,3.9,0.0,83,23.1,26.1,31.3,3,5.4,4.6,0,0
2000,10,5,2000-10-05,74,1012.4,3.9,0.0,81,24.4,27,30.6,4,7.7,8.3,0,0
2000,10,6,2000-10-06,79,1012.7,3.9,0.0,82,24.5,27.1,31.8,4,6.7,6.9,0,0
2000,10,7,2000-10-07,76,1011.8,3.5,14.0,84,24.4,26.8,32.2,3,6.2,5.2,0,0
2000,10,8,2000-10-08,54,1009.7,5.3,0.0,81,23.2,27.3,32.3,4,9.2,6.8,0,0
2000,10,9,2000-10-09,58,1009.8,5.6,0.0,73,24.6,27.7,32.4,4,9.4,11.7,0,0
2000,10,10,2000-10-10,42,1010.1,5.6,0.0,68,24.8,27.9,32,5,10.0,10.6,0,0
2000,10,11,2000-10-11,81,1009.8,4.3,0.0,70,26.4,28.5,32.3,4,5.7,15.0,0,0
2000,10,12,2000-10-12,93,1009.2,2.0,1.0,74,24.2,27.5,30.2,2,0.2,12.9,0,0
2000,10,13,2000-10-13,98,1009.1,0.7,3.0,81,19.4,22.6,25.8,1,0.0,11.0,0,0
2000,10,14,2000-10-14,95,1011.6,0.8,9.5,88,18.8,19.5,21.1,1,0.0,8.5,0,0
2000,10,15,2000-10-15,90,1015.3,3.3,0.0,80,18.9,21.2,24.3,2,0.0,9.2,0,0
2000,10,16,2000-10-16,63,1015.5,3.6,0.0,73,18.8,23.3,28.7,3,6.5,7.4,0,0
2000,10,17,2000-10-17,63,1012.8,4.1,0.0,71,18.1,24.1,28.7,4,6.8,6.7,0,0
2000,10,18,2000-10-18,89,1011.8,2.3,0.0,75,22.1,24.1,25.8,1,0.2,6.7,0,0
2000,10,19,2000-10-19,91,1011.5,3.1,5.5,83,21.5,24.2,25.9,0.8,0.0,9.7,0,0
2000,10,20,2000-10-20,99,1011.5,3.3,83.5,92,22.7,23.5,24.4,0.4,0.0,12.4,0,0
2000,10,21,2000-10-21,95,1011.2,3.0,10.0,90,23,24.4,25.3,0.5,0.0,13.0,0,0
2000,10,22,2000-10-22,87,1010.6,2.9,9.5,88,24.1,26.5,30.4,3,5.4,7.1,0,0
2000,10,23,2000-10-23,76,1011.0,2.8,0.0,87,24.3,26.5,29.5,4,6.3,9.6,0,0
2000,10,24,2000-10-24,49,1012.7,4.1,0.0,83,22.5,27,32.7,3,8.9,5.3,0,0
2000,10,25,2000-10-25,69,1013.8,4.2,5.5,82,23.9,27,32.4,3,7.4,7.0,0,0
2000,10,26,2000-10-26,79,1015.0,3.5,0.0,81,24.4,26.2,29.7,2,5.1,8.3,0,0
2000,10,27,2000-10-27,84,1016.4,3.5,0.0,80,23.9,25.4,28.5,3,5.6,9.6,0,0
2000,10,28,2000-10-28,78,1015.3,3.2,0.0,75,22.4,24.5,26.9,2,0.7,7.0,0,0
2000,10,29,2000-10-29,27,1014.2,7.0,0.0,65,18.7,22,25.2,4,9.2,20.8,0,0
2000,10,30,2000-10-30,49,1012.0,4.8,0.0,54,17,19.7,24,3,8.9,15.1,0,0
2000,10,31,2000-10-31,61,1010.3,6.3,0.0,54,16.5,20.1,24,3,7.8,13.1,0,0
2000,11,1,2000-11-01,27,1014.2,6.0,0.0,50,14.6,19.3,23.9,3,10.2,13.2,0,0
2000,11,2,2000-11-02,10,1017.9,3.8,0.0,49,11.8,17.5,23,3,10.1,12.7,0,0
2000,11,3,2000-11-03,33,1017.2,3.7,0.0,70,10.4,17.5,25.2,3,7.9,3.9,0,0
2000,11,4,2000-11-04,85,1015.9,3.0,0.0,65,17.6,20.4,23.4,1,0.0,6.2,0,1
2000,11,5,2000-11-05,74,1011.9,3.0,0.0,71,16.6,21.2,27.1,3,2.9,3.9,0,1
2000,11,6,2000-11-06,88,1010.1,1.0,0.5,85,17.6,21.3,25,1,0.0,3.8,0,1
2000,11,7,2000-11-07,95,1010.6,0.9,31.5,92,20.4,22.1,23.9,0.4,0.0,6.1,0,1
2000,11,8,2000-11-08,91,1011.5,1.5,8.0,87,23,23.9,25.9,0.8,0.3,13.0,0,1
2000,11,9,2000-11-09,89,1013.7,2.5,0.0,83,21.3,22.5,23.9,2,1.4,10.7,0,0
2000,11,10,2000-11-10,74,1017.8,3.0,1.0,77,19.4,23.2,27.4,3,7.8,7.3,0,0
2000,11,11,2000-11-11,90,1019.3,2.8,3.0,79,15.3,19,20.5,2,0.1,11.3,0,0
2000,11,12,2000-11-12,92,1020.1,1.3,20.5,85,11.9,13.4,15.3,1,0.0,14.7,0,0
2000,11,13,2000-11-13,73,1018.2,2.1,0.5,83,11.9,15.3,20.5,2,2.2,6.9,0,0
2000,11,14,2000-11-14,45,1016.3,3.0,0.0,78,15.3,20,25.6,3,8.7,4.8,0,0
2000,11,15,2000-11-15,74,1016.4,4.7,0.0,76,18.7,22.6,27.2,3,7.1,6.8,0,0
2000,11,16,2000-11-16,88,1018.4,1.3,11.5,80,16.8,18.7,21.8,2,2.4,12.3,0,0
2000,11,17,2000-11-17,88,1019.5,2.4,0.0,71,15.9,17.2,19.8,2,0.0,15.6,0,0
2000,11,18,2000-11-18,88,1018.7,1.9,0.0,78,14.7,17.6,21.6,2,0.9,6.8,0,0
2000,11,19,2000-11-19,88,1016.4,2.2,0.0,80,17.3,20.1,22.3,1,0.2,5.3,0,0
2000,11,20,2000-11-20,85,1019.3,5.2,0.0,68,12.6,15.7,19.7,3,4.5,16.4,0,0
2000,11,21,2000-11-21,70,1021.0,2.4,0.0,56,9.5,13.5,16.4,2,0.4,12.0,0,0
2000,11,22,2000-11-22,7,1020.7,2.3,0.0,75,7.8,13.7,21.9,3,10.1,3.5,0,0
2000,11,23,2000-11-23,33,1019.6,2.8,0.0,78,9.6,16.7,24,3,9.9,5.2,0,0
2000,11,24,2000-11-24,82,1017.1,2.3,0.5,78,18.3,20.6,25.2,2,1.7,7.0,0,0
2000,11,25,2000-11-25,46,1016.2,2.8,0.0,80,18.4,21.5,26.9,3,7.0,9.0,0,0
2000,11,26,2000-11-26,69,1017.0,3.6,0.5,82,19.3,22,27.6,2,2.5,4.8,0,0
2000,11,27,2000-11-27,67,1017.7,2.8,0.0,82,20.2,22.5,27,2,5.3,10.1,0,0
2000,11,28,2000-11-28,88,1018.3,2.2,0.0,81,20.2,21.2,24.3,1,0.7,10.3,0,0
2000,11,29,2000-11-29,69,1018.3,2.5,0.0,77,18.7,20.7,23.8,3,5.9,8.8,0,0
2000,11,30,2000-11-30,36,1016.4,2.8,0.0,79,16.4,20.7,26,3,9.4,7.8,0,0
2000,12,1,2000-12-01,56,1015.8,2.4,0.0,80,15.9,21,26.2,2,7.5,5.8,0,0
2000,12,2,2000-12-02,56,1018.0,3.2,0.0,76,17.4,21.1,24.7,2,6.4,8.1,0,0
2000,12,3,2000-12-03,41,1019.5,3.1,0.0,64,14.3,17.4,21.1,2,4.2,15.6,0,0
2000,12,4,2000-12-04,69,1018.1,1.1,0.0,75,11.9,15.3,18.4,1,0.0,5.1,0,0
2000,12,5,2000-12-05,44,1017.8,2.7,0.0,78,11.9,17.1,23.7,2,9.5,5.6,0,0
2000,12,6,2000-12-06,49,1018.1,2.5,0.0,81,15,18.7,24.3,2,8.6,6.3,0,0
2000,12,7,2000-12-07,61,1017.9,2.5,0.0,82,14.8,19.7,26.5,2,7.5,7.0,0,0
2000,12,8,2000-12-08,51,1016.9,3.0,0.0,83,15.1,19.1,24,2,8.7,7.5,0,0
2000,12,9,2000-12-09,38,1015.5,2.5,0.0,78,15.1,19.2,24.9,3,8.9,8.0,0,0
2000,12,10,2000-12-10,63,1016.8,3.0,0.0,73,15.9,20.9,28.2,2,6.5,5.8,0,0
2000,12,11,2000-12-11,89,1019.3,1.6,1.5,78,16.4,19.9,23.4,1,0.2,6.5,0,0
2000,12,12,2000-12-12,96,1020.1,0.7,33.0,91,11,14.5,17,0.7,0.0,9.9,0,0
2000,12,13,2000-12-13,95,1019.0,1.1,23.0,87,9,10.3,11.3,1,0.0,13.6,0,0
2000,12,14,2000-12-14,58,1020.0,2.0,0.0,76,10.5,13.1,16.9,2,7.0,8.8,0,0
2000,12,15,2000-12-15,85,1020.6,1.5,0.0,76,11.3,15.4,19.3,2,1.1,5.3,0,0
2000,12,16,2000-12-16,70,1019.9,2.4,0.0,75,16.2,19.4,25,2,4.9,5.4,0,0
2000,12,17,2000-12-17,77,1018.3,2.8,0.0,75,16.7,20.9,25.9,2,5.1,5.6,0,0
2000,12,18,2000-12-18,88,1015.9,1.7,0.0,83,17,20.2,24.2,2,0.7,6.3,0,0
2000,12,19,2000-12-19,88,1015.9,2.4,0.0,86,18.4,20.5,22.8,1,0.0,7.5,0,0
2000,12,20,2000-12-20,88,1017.7,2.2,0.5,85,15.1,19.7,23.3,1,0.5,8.5,0,0
2000,12,21,2000-12-21,77,1020.5,2.6,0.0,67,10.1,13.4,17.1,2,2.4,15.3,0,0
2000,12,22,2000-12-22,49,1019.2,1.7,0.0,75,9.2,12.2,16.9,2,3.1,5.9,0,0
2000,12,23,2000-12-23,4,1019.0,2.4,0.0,70,7.1,13.3,22.3,3,9.6,5.0,0,0
2000,12,24,2000-12-24,2,1019.8,3.0,0.0,70,6.4,14,23.2,2,9.8,4.7,0,0
2000,12,25,2000-12-25,13,1020.8,3.2,0.0,73,8.2,15.7,23.3,2,9.6,7.4,0,0
2000,12,26,2000-12-26,69,1021.8,2.0,0.0,73,13.1,17.5,22.7,2,5.0,7.3,0,0
2000,12,27,2000-12-27,87,1020.2,1.8,0.0,76,14.9,18.5,22.2,2,1.5,7.0,0,0
2000,12,28,2000-12-28,32,1018.9,2.8,0.0,74,13.5,19.1,25.7,2,8.8,4.7,0,0
2000,12,29,2000-12-29,17,1017.7,2.2,0.0,79,11.6,16.5,22.9,2,8.6,4.4,0,0
2000,12,30,2000-12-30,5,1016.6,3.4,0.0,75,10.1,14.7,20.5,2,8.9,6.3,0,0
2000,12,31,2000-12-31,0,1017.5,3.1,0.0,61,10.2,14.6,19.3,2,9.3,13.5,0,0
2001,1,1,2001-01-01,41,1017.7,2.2,0.0,77,6.6,12.6,20,2,5.3,5.8,0,0
2001,1,2,2001-01-02,61,1016.6,1.4,0.0,77,9.8,16.1,22.4,2,2.1,7.1,0,0
2001,1,3,2001-01-03,35,1017.4,2.0,0.0,79,14.8,17.7,21.8,3,9.6,9.2,0,0
2001,1,4,2001-01-04,86,1019.5,1.8,0.0,82,15.8,17.5,18.9,1,0.9,7.8,0,0
2001,1,5,2001-01-05,57,1019.5,2.5,0.0,77,16.3,18.3,22.5,2,6.9,11.4,0,0
2001,1,6,2001-01-06,48,1017.3,2.7,0.0,78,15.7,18.8,22.2,3,6.8,10.9,0,0
2001,1,7,2001-01-07,7,1014.3,2.5,0.0,82,13,18.5,25.5,2,9.0,4.4,0,0
2001,1,8,2001-01-08,55,1013.9,2.3,0.0,81,13.1,18.3,22.9,2,6.7,11.3,0,0
2001,1,9,2001-01-09,56,1015.8,3.2,0.0,77,11.2,16.1,22.7,2,6.3,8.8,0,0
2001,1,10,2001-01-10,92,1016.6,1.2,0.0,69,8.8,12.4,15.3,1,0.0,7.0,0,0
2001,1,11,2001-01-11,94,1015.7,1.0,0.5,83,11.7,13.7,15.5,1,0.0,5.8,0,0
2001,1,12,2001-01-12,82,1016.1,1.8,0.0,80,14.5,17.2,20,2,2.8,9.6,0,0
2001,1,13,2001-01-13,56,1017.7,2.6,0.5,71,10,15.2,19.4,2,4.2,9.0,0,0
2001,1,14,2001-01-14,31,1021.8,3.5,0.0,69,9,13.5,19.8,2,9.4,6.6,0,0
2001,1,15,2001-01-15,67,1024.9,1.9,0.0,61,8.5,12.1,15,1,0.5,8.5,0,0
2001,1,16,2001-01-16,77,1025.5,2.7,0.0,62,10.5,14,19,2,3.2,7.8,0,0
2001,1,17,2001-01-17,36,1023.2,2.1,0.0,65,12.5,15.7,20.9,3,9.7,10.6,0,0
2001,1,18,2001-01-18,53,1020.5,1.9,0.0,73,11.2,17.7,24.3,2,6.0,8.2,0,0
2001,1,19,2001-01-19,53,1019.8,3.0,0.0,77,15.2,19,24.1,3,7.6,8.4,0,0
2001,1,20,2001-01-20,40,1017.7,2.2,0.0,75,12.4,19.2,27,3,9.1,5.3,0,0
2001,1,21,2001-01-21,76,1015.7,1.9,0.0,82,16.9,18.1,20.2,1,1.5,10.9,0,0
2001,1,22,2001-01-22,85,1013.3,1.4,0.0,81,17.6,20.5,25.2,2,3.8,11.1,0,0
2001,1,23,2001-01-23,99,1014.7,0.6,0.0,87,17.9,19.2,21.9,0.7,0.0,12.0,0,0
2001,1,24,2001-01-24,100,1012.4,0.4,0.0,87,17.6,19.4,21.2,0.9,0.0,12.5,0,0
2001,1,25,2001-01-25,93,1008.7,2.7,4.5,92,15.2,19.8,22.4,0.7,0.0,7.9,0,0
2001,1,26,2001-01-26,89,1014.6,1.9,20.0,73,9.3,11.8,15.1,1,0.4,15.7,0,0
2001,1,27,2001-01-27,91,1018.2,1.4,5.5,75,8.1,9.4,11.5,0.6,0.0,7.1,0,0
2001,1,28,2001-01-28,96,1020.9,0.9,11.5,85,8.1,9.5,11.2,0.6,0.0,8.2,0,0
2001,1,29,2001-01-29,88,1021.4,1.4,0.0,65,10.4,12.4,14.8,1,0.0,8.2,0,0
2001,1,30,2001-01-30,82,1018.1,1.6,0.0,72,11.8,15.1,20.2,2,0.2,7.0,0,0
2001,1,31,2001-01-31,88,1015.0,1.0,0.0,80,14.3,16.4,18.6,2,0.2,9.5,0,0
2001,2,1,2001-02-01,89,1014.3,1.8,1.0,82,11.3,15.2,18.3,1,0.0,6.0,0,0
2001,2,2,2001-02-02,91,1016.0,0.1,0.0,85,9.5,10.5,11.8,0.6,0.0,7.9,0,0
2001,2,3,2001-02-03,100,1014.6,0.1,0.5,91,10.2,13.8,15.8,0.7,0.0,8.3,0,0
2001,2,4,2001-02-04,100,1016.3,0.6,0.5,89,12.9,13.8,15,0.8,0.0,6.1,0,0
2001,2,5,2001-02-05,79,1014.9,1.6,0.0,84,14,17.2,21.4,2,4.5,9.6,0,0
2001,2,6,2001-02-06,77,1012.8,2.7,0.0,84,16,19.6,24.9,3,8.3,8.3,0,0
2001,2,7,2001-02-07,49,1015.2,3.8,0.0,78,14.7,18.6,24.1,2,6.9,10.3,0,0
2001,2,8,2001-02-08,90,1019.8,1.4,0.0,69,11.8,13.6,15.5,0.7,0.0,9.0,0,0
2001,2,9,2001-02-09,85,1019.6,2.0,0.0,71,11.2,14.5,18.5,2,2.0,7.6,0,0
2001,2,10,2001-02-10,89,1019.3,1.5,1.0,75,10.6,14.3,17.8,2,0.7,7.3,0,0
2001,2,11,2001-02-11,78,1018.0,2.0,0.0,76,12.7,16.8,21.3,2,3.0,6.3,0,0
2001,2,12,2001-02-12,69,1016.3,3.0,0.0,77,14.8,19.6,27.3,3,8.1,7.7,0,0
2001,2,13,2001-02-13,89,1018.9,3.7,0.0,71,12.4,17.1,21.6,2,0.7,11.1,0,0
2001,2,14,2001-02-14,59,1023.8,2.2,0.0,61,7.2,11.3,16.1,2,2.4,13.0,0,0
2001,2,15,2001-02-15,32,1023.3,2.6,0.0,68,5,12.1,20.1,3,10.0,4.9,0,0
2001,2,16,2001-02-16,49,1023.9,3.9,0.0,68,10,15.6,22.2,3,7.8,8.3,0,0
2001,2,17,2001-02-17,62,1021.0,2.8,0.0,68,12.7,16.3,21.6,3,6.8,10.3,0,0
2001,2,18,2001-02-18,37,1017.2,3.2,0.0,74,13.3,18.6,26.7,4,8.8,5.6,0,0
2001,2,19,2001-02-19,11,1016.5,3.7,0.0,76,12.2,18.9,27.8,3,10.2,6.6,0,0
2001,2,20,2001-02-20,14,1015.3,3.6,0.0,72,14.5,19.5,26.1,4,10.4,10.9,0,0
2001,2,21,2001-02-21,59,1013.4,2.5,0.0,75,15.2,20.2,26.9,3,4.4,6.9,0,0
2001,2,22,2001-02-22,7,1012.3,3.6,0.0,78,14.2,20.3,28.2,4,10.3,8.2,0,0
2001,2,23,2001-02-23,17,1010.7,3.4,0.0,77,16.7,21,29.3,3,10.2,7.3,0,0
2001,2,24,2001-02-24,59,1012.6,4.6,0.0,71,16.1,20.9,27.2,2,7.6,9.6,0,0
2001,2,25,2001-02-25,89,1019.2,1.3,17.5,78,10.5,12.9,17.2,0.4,0.0,9.6,0,0
2001,2,26,2001-02-26,96,1019.5,1.0,0.5,83,10,13.6,16.7,1,0.0,8.5,0,0
2001,2,27,2001-02-27,88,1018.4,1.3,0.0,81,14.6,18.6,22.5,2,0.6,8.0,0,0
2001,2,28,2001-02-28,83,1017.9,3.4,0.0,85,15.3,17.7,19.8,2,4.2,6.5,0,0
2001,3,1,2001-03-01,31,1019.8,3.9,0.0,58,12.4,16.6,22.3,3,10.0,11.6,0,0
2001,3,2,2001-03-02,55,1019.6,3.8,0.0,65,12.4,17.3,21.1,3,5.8,10.8,0,0
2001,3,3,2001-03-03,83,1019.1,4.1,0.0,70,17.2,19.6,24.4,3,4.0,9.5,0,0
2001,3,4,2001-03-04,23,1020.6,5.1,0.0,46,12.9,18.5,25.6,4,9.7,9.1,0,0
2001,3,5,2001-03-05,40,1017.7,3.4,0.0,63,11.1,17.6,23.1,3,8.5,10.9,0,0
2001,3,6,2001-03-06,58,1015.9,2.6,0.0,74,17.9,21,25.9,3,8.6,10.1,0,0
2001,3,7,2001-03-07,72,1016.0,2.8,0.0,81,16.1,20.6,27.6,2,4.6,6.3,0,0
2001,3,8,2001-03-08,94,1022.7,2.5,1.0,76,13.2,14.8,17.4,0.9,0.3,10.8,0,0
2001,3,9,2001-03-09,87,1022.5,2.7,0.0,63,11.8,15.7,20.2,2,2.7,6.3,0,0
2001,3,10,2001-03-10,90,1019.7,1.6,0.0,73,15.4,16.5,17.9,0.8,0.0,6.2,0,0
2001,3,11,2001-03-11,100,1018.9,0.5,3.5,88,14.5,16.7,18.6,1,0.0,4.6,0,0
2001,3,12,2001-03-12,90,1020.0,2.6,1.0,76,14.6,17.3,21.7,2,0.5,6.8,0,0
2001,3,13,2001-03-13,76,1019.3,3.3,0.0,58,14.6,18.2,22.3,3,4.4,11.8,0,0
2001,3,14,2001-03-14,73,1017.8,3.1,0.0,76,17.5,20.4,24.9,4,5.6,12.3,0,0
2001,3,15,2001-03-15,45,1015.3,4.5,0.0,74,18.3,22,28.1,5,9.5,8.3,0,0
2001,3,16,2001-03-16,82,1012.0,3.0,0.0,82,20.1,22.4,27.3,4,5.0,11.2,0,0
2001,3,17,2001-03-17,77,1011.5,3.0,0.0,82,19.7,23,27.8,3,3.8,7.4,0,0
2001,3,18,2001-03-18,74,1014.4,2.9,0.0,80,20.1,21.9,25.4,2,1.4,8.7,0,0
2001,3,19,2001-03-19,94,1014.5,2.9,0.0,80,18.8,21.2,26.1,4,4.1,13.1,0,0
2001,3,20,2001-03-20,92,1011.8,1.7,0.5,83,20,23,28,2,0.0,5.9,0,0
2001,3,21,2001-03-21,31,1011.1,4.5,0.0,64,18.8,22.6,29.4,4,9.8,8.7,0,0
2001,3,22,2001-03-22,73,1010.2,2.3,0.0,79,18.5,22.5,27.5,3,3.3,10.7,0,0
2001,3,23,2001-03-23,80,1009.3,3.4,0.0,80,21.9,24.5,29.1,4,5.5,9.3,0,0
2001,3,24,2001-03-24,86,1007.8,3.7,0.0,78,21.2,25.3,29.9,4,6.4,7.4,0,0
2001,3,25,2001-03-25,80,1006.6,2.8,35.5,88,18.1,22.5,26.8,0.6,0.4,5.4,1,0
2001,3,26,2001-03-26,84,1008.6,0.9,0.0,83,15.9,18.8,20.1,0.8,0.0,6.9,0,0
2001,3,27,2001-03-27,97,1007.7,0.7,2.0,88,17.5,18.9,20.4,0.7,0.0,5.6,0,0
2001,3,28,2001-03-28,86,1011.0,4.2,0.0,80,16.6,19.9,23.6,4,5.1,7.2,0,0
2001,3,29,2001-03-29,51,1014.2,4.0,4.0,73,15.1,18.7,23.8,4,7.6,8.9,0,0
2001,3,30,2001-03-30,44,1015.2,4.1,0.0,75,14.4,19.2,24.4,4,9.2,8.9,0,0
2001,3,31,2001-03-31,72,1016.6,3.6,0.0,78,17.3,21.5,26.4,3,4.6,7.6,0,0
2001,4,1,2001-04-01,91,1017.2,2.4,0.0,76,19.2,20.6,23.8,2,0.6,14.0,0,0
2001,4,2,2001-04-02,60,1012.6,2.7,0.0,79,19.4,21.9,26.8,3,4.7,9.9,0,0
2001,4,3,2001-04-03,66,1010.2,3.9,0.0,82,19.9,23.6,28.7,4,6.8,7.2,0,0
2001,4,4,2001-04-04,96,1012.3,3.3,36.0,90,18.8,20.1,22.7,0.4,0.0,11.4,0,0
2001,4,5,2001-04-05,92,1013.8,1.6,25.5,86,18.1,19.9,22.5,2,0.3,7.3,0,0
2001,4,6,2001-04-06,98,1013.4,0.3,2.5,89,19,19.9,20.9,0.5,0.0,11.2,0,0
2001,4,7,2001-04-07,99,1012.0,0.7,0.5,90,19,20.6,23.2,1,0.0,9.0,0,0
2001,4,8,2001-04-08,96,1006.1,0.4,0.0,88,20.8,23.7,26.2,0.6,0.1,8.8,0,0
2001,4,9,2001-04-09,96,1008.7,0.8,65.0,91,21.4,22.9,24.8,0.8,0.0,10.0,1,0
2001,4,10,2001-04-10,98,1012.4,0.9,0.0,84,20.7,21.8,23.5,1,0.0,15.6,0,0
2001,4,11,2001-04-11,91,1016.4,2.4,4.0,82,13.8,16.8,21,0.6,0.1,11.5,0,0
2001,4,12,2001-04-12,46,1017.0,4.0,0.0,67,12.6,16.6,22.5,4,8.1,11.2,0,0
2001,4,13,2001-04-13,96,1016.5,1.9,0.0,85,14.9,18.3,21.4,1,0.1,6.3,0,0
2001,4,14,2001-04-14,93,1018.7,1.5,0.0,87,17.4,19.3,21.1,2,0.7,5.5,0,0
2001,4,15,2001-04-15,59,1016.7,5.1,0.0,81,18.5,22,26.8,5,7.6,9.6,0,0
2001,4,16,2001-04-16,77,1013.2,3.3,0.0,85,20,22.7,27.3,4,6.0,10.0,0,0
2001,4,17,2001-04-17,84,1010.2,2.4,0.0,89,20.2,23.3,27.2,3,2.1,6.6,0,0
2001,4,18,2001-04-18,93,1008.7,1.3,2.0,94,21.4,23,25.9,1,0.8,9.8,0,0
2001,4,19,2001-04-19,95,1007.8,0.7,0.0,93,21.4,23,25.5,1,0.2,14.5,0,0
2001,4,20,2001-04-20,87,1004.3,3.1,0.0,88,23.7,26.3,30.1,2,4.9,9.5,0,0
2001,4,21,2001-04-21,92,1005.6,1.4,10.0,94,22.4,24.1,26.3,0.7,0.1,7.7,0,0
2001,4,22,2001-04-22,99,1011.1,0.1,8.5,96,17.9,20.4,22.9,1,0.0,8.6,0,0
2001,4,23,2001-04-23,93,1012.4,1.6,0.0,91,19.3,20.9,23.2,2,0.6,14.2,0,0
2001,4,24,2001-04-24,90,1012.2,2.8,3.0,92,20.9,23.1,27.4,3,1.8,8.1,0,0
2001,4,25,2001-04-25,96,1013.7,0.8,1.5,95,18.4,19.6,21.4,0.5,0.0,6.0,0,0
2001,4,26,2001-04-26,71,1014.8,4.8,0.0,88,18.4,21.7,26.2,4,8.1,9.6,0,0
2001,4,27,2001-04-27,73,1012.4,4.4,0.0,85,18.8,22.4,26.3,4,6.6,10.7,0,0
2001,4,28,2001-04-28,89,1009.6,3.8,0.0,89,22.2,25.1,29,4,3.5,12.1,0,0
2001,4,29,2001-04-29,83,1009.4,3.7,1.0,89,24,26.6,31.2,4,6.1,8.0,0,0
2001,4,30,2001-04-30,67,1010.9,5.2,0.0,85,23.5,27.6,32.7,5,9.1,5.1,0,0
2001,5,1,2001-05-01,86,1011.2,2.5,2.5,90,23.8,25.3,28,3,1.3,4.9,0,0
